ID Normal Exponential Uniform Category Signal
59 29.59779547616266 0.450010479117724 93.24698441820976 1 -5.669275182264797
60 82.00490689255459 0.7140716637588345 36.78428988592789 3 -6.898496332446839
61 58.29645576837168 0.24682295309360253 71.77047923299334 1 -7.44905764671771
62 29.494663497722417 0.2726842977001367 0.19976572312201402 1 -8.272817148758252
63 75.23643552690038 0.27573703689292645 36.82854054970953 3 -8.425512640403749
64 62.797505204568964 1.3824081037965932 23.91342379927105 3 -8.087484896415708
65 44.88873966956892 0.2901891504477049 44.57327232979025 1 -5.521627126745569
66 53.592688795574695 0.6371266857556724 78.64409494727192 3 -10.28306268296014
67 51.88658516697276 0.5464340120953776 46.29858011949081 2 -9.557851076467891
68 36.49030738579967 1.4748803288895271 79.8074756226842 4 -9.536657048600077
69 41.19192619729591 0.534403422229708 33.47976815473657 2 -11.472963746552642
70 49.91089669250929 0.19722852030037874 46.620653293327166 1 -11.604800386867174
71 53.25397729670471 1.7632846447343202 43.91482530987088 3 -8.74574312318005
72 57.557496899871005 0.004308696153592545 41.74181643876006 3 -11.274716628226757
73 52.52862359316915 0.6874944330205726 40.80453079351772 2 -7.822123904039998
74 46.035817788990315 0.048624289340141985 85.55557679755196 4 -11.895699648144351
75 81.14282326151604 0.6089775768157858 18.463800940320716 1 -9.970998496170047
76 29.379091831821952 0.31857702452445685 27.141117414912664 2 -7.575701759002182
77 54.63624704110685 0.04875139160412716 80.54422248384232 1 -10.012398686204856
78 47.918595543909774 0.4927585901107268 78.4417400368017 2 -11.187269694899921
79 48.301470361318586 0.5693134535280528 71.73654385519941 4 -6.419353974387047
80 65.4101984887682 0.18195662393228448 83.39046755391722 1 -11.559482361252233
81 66.9431795275814 0.9697961181958434 79.12760036384347 1 -10.621274518830168
82 77.9769770158982 0.792096254072311 76.13514389348195 2 -9.47473821983674
83 40.57886142661271 0.5595773641290127 0.257473912367856 1 -8.085341590412492
84 77.42618815466653 0.31499328759569784 61.79241864948597 1 -6.528790066969368
85 51.93542476963292 0.910663789690076 58.24337759952791 1 -6.817619845790789
86 44.62307985667523 0.14489570220585954 19.909377757628466 2 -9.733216180955612
87 50.77139261182892 0.6271901665987243 31.02380901700129 2 -8.828106683754225
88 57.65363341765101 0.09333325303466745 38.7116345629159 3 -7.609361952590096
89 53.133274523730634 0.6411401886898832 17.874555151964543 3 -9.238736770920479
90 57.52211595816661 1.0655486114881965 27.380955758477842 1 -1.8419113313457283
91 49.56083526006061 0.27412553988005645 67.51064968414006 3 -5.1078764196452315
92 61.793330018578295 0.5307031788685168 22.648644118291084 3 -4.993376354900471
93 36.39147511423704 0.8374812574843691 13.943762147129835 1 -3.063970507839108
94 53.02474802106038 0.08485727951196059 48.00900151885348 1 -3.2315273351935216
95 44.04491017582438 0.1135885768889614 58.732837178173845 3 -1.2947577431706927
96 73.50965240777651 0.3371759903873158 93.97265350973919 3 -2.373119367972054
97 68.45731613102876 0.04767362345832028 38.11689671436641 1 -1.2514568357923528
98 63.777796737398965 0.5287966184223047 95.2647378002029 2 1.3204328979797446
99 50.53580120490951 1.6813615575377245 48.84888351170553 2 -3.009116552019263
100 69.19372846154411 0.614726978005761 2.406217119759013 1 -0.6418701890675426
101 46.52549005954586 0.006788654525330281 68.49437131085645 2 1.585840966550002
102 68.6521570944937 0.06270362184803704 19.479417215403338 1 1.8897883758256
103 27.823644029255465 1.4606694291553104 8.876140196630322 1 3.3229083688899035
104 63.36753563144226 0.3470003429743193 94.75981494276857 1 0.9806363484463643
105 54.17810857289442 0.26412392922617445 7.595284638554423 1 2.0117342531355424
106 41.56868266366546 0.017912635014606847 42.648824843263846 1 4.653605807381306
107 35.78690301886275 0.7075692612782176 61.9468592274672 1 3.3972904301728684
108 62.41578694563376 0.2780854754615216 71.33391044791769 1 5.692044660382771
109 76.43500700211743 0.11512863247594689 33.970622362171156 1 6.682369826518759
110 34.85956919964541 0.08112155117872229 87.65998627911286 3 6.2770690993376075
111 58.68375601172414 0.024401190732798752 81.672155670644 1 7.781810406462753
112 38.81730911089538 0.057112533846266585 51.60808303677381 3 1.8438561285086825
113 61.59604564484742 0.5068536331961219 32.81957802435773 1 6.249290485555893
114 33.569181397783844 1.329120212940235 72.24812965068772 4 5.536266101071054
115 70.87517692106547 0.11687265527351705 0.1317710247211834 4 10.386126673793374
116 38.00245927086274 0.2676206422601322 22.982148647231416 4 6.545248072935683
117 78.44538190308178 0.46475090979286476 94.35699114922808 1 7.497406059945691
118 34.26945403649666 0.00660663681261994 96.58768988061742 1 7.344300604319565
119 41.01176043485252 0.6794585629645135 58.26577659630547 1 9.542562215317865
120 49.312167480830624 0.38478872973149586 58.5420450158837 1 11.36287325285169
121 33.60276377323617 0.7706804206535426 12.372522987235946 1 6.130612535918884
122 56.69390164769079 0.13751767610615928 88.49730363759262 1 10.913890622564331
123 62.342442537917904 0.1801725652847426 69.11851066698513 2 9.33474476401741
124 56.32142407715604 1.134006778051517 48.24217022564798 4 9.308679458851357
125 53.993098075700054 0.125435985047619 94.56849532866165 3 10.792793547904392
126 47.18804327300019 0.5384476817728118 24.22897357105804 1 13.360685792295333
127 69.70919093633835 0.4066428357156586 87.25071996282297 4 8.686742718606112
128 43.0257482567402 0.7439858014215547 98.34788734566219 3 7.757650175628992
129 53.59916700781013 0.6630407431172237 4.719440527442764 1 11.165420849587933
130 27.747508391007344 2.0884216831852873 23.78848889366121 1 9.299044310192967
131 31.448348744383537 0.006412010074667096 73.2599539468819 1 6.552802990366267
132 80.24894297472031 0.06493595417275733 46.65998386144381 2 6.834340829574401
133 26.11514710225458 0.1892077836910171 58.33924834621581 1 10.477938797336481
134 51.56507302156185 0.25048907485942623 30.992841142377447 3 7.937185162516036
135 44.352705833311354 0.5926510811613502 74.9559371945555 1 8.602111778511913
136 64.3645531090719 0.06060049032080998 78.3164575761828 1 8.036274625791116
137 50.714408668339956 0.5232711191773468 42.45458165920897 3 5.278491636101794
138 66.90068423957786 0.2536973921433059 7.697060458019134 1 7.568447870243198
139 34.372350360340576 1.8407397923809772 0.5401255248942749 1 7.603675977466253
140 7.238887845861491 0.382142796067713 88.86425905256601 4 7.867377964040015
141 60.89584001543814 0.5822631792523377 62.175127234549834 1 5.105400713719875
142 47.24268481923516 0.06448956044687006 86.39310729545635 2 5.2679160317858384
143 29.768480972208806 0.2914567383330063 63.87485187001698 2 2.9902528144564666
144 41.21253736527575 0.016419168695905605 59.5115239970858 3 4.843100777168798
145 45.28582212855913 0.8616068388709699 58.83609535014735 4 4.8772095057903115
146 42.13106732063951 2.6476157486866234 14.590510676121903 2 1.5229592766623947
147 49.27943108933338 0.057366697091419616 71.91207032874492 2 0.8897179929363017
148 38.803013607734606 0.6272843040882411 87.74659100575263 1 2.257957640144688
149 34.9815482682285 0.22890874844617198 96.19472248584032 2 3.5907883872256345
150 45.2520775946412 1.2270299126173965 79.8336300057235 4 0.9596850481635834
151 57.801641258692165 0.0440436563220842 24.660383355334904 2 1.4303251204222036
152 52.678982082945126 0.14263342147433242 82.69517605342487 3 1.2405838073587234
153 52.94306496755577 0.03271709463013274 64.22259546422038 1 -0.2756394676743734
154 62.83358877034132 0.21418510770758648 54.87842078236379 2 -2.429059108495482
155 36.21026786522309 0.05729903542705945 38.59215188712708 3 -0.24446193750156775
156 40.5975893145705 0.3856549676075512 3.4389925490515227 1 -8.130166565578422
157 45.31239647345381 0.3045728052921667 60.60391002724478 1 -2.3343656699703814
158 38.97676752204302 1.2203169737780026 17.35576605592748 2 -3.638763354981951
159 52.017382395399764 0.11479455754242204 2.0751686751530274 2 -7.848543465245056
160 53.1262018056148 0.027564059110924778 64.9074319437187 2 -1.0253657466001087
161 71.87711409627292 0.6725294010198369 71.48063495123414 1 -2.860151988193588
162 53.58431019948591 0.3345227417266602 15.950258039055676 2 -2.8499879218693556
163 60.62601075776735 0.036091996901445274 88.86670109706401 1 -6.516595495390089
164 61.36023453911016 0.9488794370240048 44.1663829923996 2 -8.942420072572656
165 46.484257252193544 0.36667106267191757 63.652708244835885 2 -7.078465400614962
166 66.9695948049542 0.2246695612420775 77.141804595131 1 -9.167523440507745
167 51.016460073828604 0.11379833103490117 33.69149001657005 1 -9.799158389963251
168 56.565088936353206 2.24292838181669 18.85933394238586 1 -4.758644676105023
169 50.722363498084995 0.6145191945546686 79.58000036268697 2 -5.7999670359935855
170 45.78619693775711 0.881217575327498 58.01807045106675 1 -7.95772762407994
171 31.701554285748333 0.010457044616145598 51.15934739234764 3 -11.511424439713377
172 27.768702576321623 0.4709611218765087 9.548932153806323 2 -11.967790077919416
173 37.38654287930921 1.19557462261768 54.7470980574451 3 -7.844343328091395
174 42.10765149556381 0.2590308715301863 51.20504376260872 3 -9.68066020207572
175 74.75782156299249 0.1861484587206283 39.808643913527334 3 -11.093900271543262
176 60.68775066650817 0.05168865276195156 67.29292395720486 3 -10.665614392641658
177 42.04231050369702 0.024367589394430816 39.005444262339765 2 -8.046538509346057
178 56.692938808221854 0.35092778990776874 33.3414792480351 1 -9.33436057601951
179 50.73563185954588 0.3129124761889289 34.668849989076776 3 -11.640304847675278
180 50.80218768755029 0.06180174378288914 65.47627358685942 1 -9.888829451237799
181 50.41935533554631 0.4438724051607697 78.75476039552764 1 -8.26422878178367
182 37.17055121909137 0.3519712783844689 68.74082316541423 1 -11.030897370917094
183 41.36228870929328 0.10501360504640538 92.96917237399263 1 -10.757512407178169
184 37.542135699190894 0.6644525087754555 15.02631396097387 3 -6.584811214503574
185 73.00488870246872 1.1286627752205343 60.46314538081775 2 -4.802232642988555
186 48.16730371359071 0.12339392404166309 83.52151410497028 1 -12.83159485704028
187 33.56940993689354 0.013032786310571745 5.031701412567557 1 -5.962109876403716
188 39.21332868223582 0.32994298956769097 48.69727486835481 3 -6.528640643254256
189 57.317804118729164 1.3201959332242788 97.06528563062132 2 -5.833938694846173
190 46.094711888328376 0.14615042800154335 95.75265575584966 2 -2.022026221015469
191 73.89970364271647 0.3538269659720291 0.8483526841345568 2 -2.3494413533668164
192 63.501472217224574 0.41633649638612613 60.574672818636785 3 -5.054734832099604
193 86.50689803605655 0.2890066980723847 64.80724598718638 3 -3.4381831013908037
194 34.18337292778789 0.12124462104392118 11.149962265481438 2 -7.017731734860823
195 56.69499456417828 0.06265030796383877 47.36577194484679 2 0.6160686756519902
196 39.812675425343485 1.167665219380087 83.23864767855085 1 -4.639432482958996
197 72.81650119643888 0.06453552982722036 42.491985571801735 1 -3.3936015968737254
198 49.716736416847546 0.08700498300269141 19.69550502230041 1 -4.521030289731353
199 51.80602827334732 1.0229009622719119 15.367540768761955 2 -0.9161630809997612
200 24.064945011996123 0.12293876482332058 96.1510165580705 4 1.5885889288655999
